"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-01-05",31,37149,38321,33503,2421,6606,81,18720,0,7,1058,1501,992,1,-450,-115,1000,1398,0,1419,0
"2025-01-05",32,37400,38501,33675,2469,6606,16,18720,0,6,1274,1500,991,1,-430,-65,999,1397,0,1417,0
"2025-01-05",33,38152,39187,34290,2513,6606,0,18720,0,5,1319,1500,992,1,-305,-125,999,1397,0,1420,0
"2025-01-05",34,38739,39886,34799,2557,6606,0,18720,0,5,1350,1500,991,0,-265,-277,999,1397,0,1421,0
"2025-01-05",35,39049,40405,34962,2687,6606,0,18720,0,0,1373,1500,992,1,-328,-428,999,1397,0,1422,0
"2025-01-05",36,39025,40432,34931,2816,6606,0,18720,0,0,1404,1500,992,1,-328,-479,1000,1397,0,1425,0
"2025-01-05",37,38107,39460,34099,2796,6606,0,18720,0,5,1253,1500,992,1,-218,-530,999,1397,0,1424,0
"2025-01-05",38,37394,38828,33447,2775,6606,0,18720,0,4,1193,1500,992,1,-299,-531,999,1397,0,1421,0
"2025-01-05",39,36394,37759,32561,2765,6606,0,18720,0,4,1380,1500,992,0,-230,-531,999,1397,0,1421,0
"2025-01-05",40,35209,36541,31432,2754,6606,0,18720,0,6,1522,1500,992,0,-199,-527,1000,1397,0,1421,0
"2025-01-05",41,34069,35437,30415,2831,6606,0,18720,0,13,1580,1500,992,0,-224,-531,999,1397,0,1424,0
"2025-01-05",42,32704,34179,29183,2908,6606,0,18720,0,128,1567,1500,992,0,-216,-531,999,1397,0,1423,0
"2025-01-05",43,31137,32308,27755,2935,6606,0,18720,0,11,1859,1500,992,0,-64,-496,999,1397,0,1420,0
"2025-01-05",44,29428,30730,26168,2962,6606,0,18720,0,171,2130,1500,992,0,13,-531,999,1397,0,1420,0
"2025-01-05",45,27863,29077,24812,2952,6606,0,18720,0,16,1947,1500,992,1,-67,-531,1000,1398,0,1420,0
"2025-01-05",46,26376,27746,23434,2942,6606,0,18720,0,80,1973,1500,992,0,-159,-531,999,1397,0,1398,0
"2025-01-05",47,24959,26953,22100,2880,6606,0,18720,0,634,2025,1500,992,0,-241,-519,999,1397,0,560,0
"2025-01-05",48,23817,26152,21055,2818,6606,0,18720,0,904,1994,1501,992,0,-300,-531,999,1398,0,493,0
"2025-01-06",1,23870,25850,21061,2816,6606,0,18720,0,549,2096,1500,992,0,-300,-531,999,1397,0,226,0
"2025-01-06",2,24059,25907,21235,2814,6606,0,18720,0,417,2284,1500,992,0,-300,-531,999,1398,0,203,0
"2025-01-06",3,23901,25351,21111,3073,6606,0,18720,0,19,2134,1500,992,0,-300,-531,999,1397,0,13,0
"2025-01-06",4,23907,25645,21081,3332,6606,0,18720,0,296,2226,1500,992,0,-300,-531,999,1390,0,-11,0
"2025-01-06",5,23437,26139,20651,3460,6606,0,18720,0,808,2298,1500,992,0,-300,-531,999,1291,0,-463,0
"2025-01-06",6,23483,26323,20622,3588,6606,0,18720,0,907,2467,1497,992,0,-300,-531,999,1248,0,-502,0
"2025-01-06",7,22784,25935,19983,3675,6606,0,18720,0,907,2383,1350,992,0,-300,-531,999,876,0,-813,0
"2025-01-06",8,22338,25496,19501,3761,6606,0,18720,0,893,2221,1327,991,0,-300,-531,999,808,0,-834,0
"2025-01-06",9,22393,25156,19532,3879,6606,0,18720,0,491,2261,784,947,0,-300,-531,999,533,0,-841,0
"2025-01-06",10,22304,25458,19343,3996,6606,0,18720,0,884,2409,753,944,1,-300,-531,999,529,0,-839,0
"2025-01-06",11,22811,25865,19894,4009,6606,0,18720,0,893,2334,936,939,0,-300,-531,999,902,0,-730,0
"2025-01-06",12,23508,26381,20590,4022,6606,0,18720,0,891,2237,961,940,0,-300,-510,999,977,0,-572,0
"2025-01-06",13,26044,28200,23034,3928,6606,0,18720,0,880,2140,1469,989,0,-300,-376,999,1351,0,1061,0
"2025-01-06",14,28605,30547,25896,3833,6606,0,18720,0,791,3076,1501,992,0,-312,-239,999,1397,0,1285,0
"2025-01-06",15,31450,33086,28543,3824,6606,0,18720,0,294,2912,1501,992,0,-425,-317,999,1397,0,1412,0
"2025-01-06",16,33506,35143,30347,3814,6606,0,18720,0,146,2976,1500,992,1,-450,-441,999,1397,0,1353,0
"2025-01-06",17,35114,36590,31851,3842,6606,0,18720,0,52,3043,1500,992,0,-450,-374,999,1397,0,127,0
"2025-01-06",18,36623,38121,33145,3870,6606,34,18720,0,14,3193,1500,992,0,-450,-434,999,1397,0,18,0
"2025-01-06",19,37649,39242,34177,3890,6606,237,18720,0,14,3347,1500,992,0,-450,-529,995,1397,0,631,0
"2025-01-06",20,38169,39764,34673,3910,6606,576,18720,0,14,3394,1500,992,0,-450,-531,995,1397,0,672,0
"2025-01-06",21,38435,40029,35075,3906,6606,1006,18720,0,13,3607,1501,992,0,-450,-531,1018,1397,0,672,0
"2025-01-06",22,38316,39910,35110,3901,6606,1272,18720,0,13,3449,1501,992,0,-450,-531,1019,1397,0,672,0
"2025-01-06",23,38263,39716,35107,3924,6606,1454,18720,0,8,3313,1501,991,0,-382,-463,1019,1397,0,672,0
"2025-01-06",24,38266,39584,35085,3947,6606,1666,18720,0,9,3415,1501,992,1,-233,-476,1019,1397,0,672,0
"2025-01-06",25,38608,39854,35331,3909,6606,1914,18720,0,9,3549,1500,991,0,-144,-491,1019,1397,0,672,-2
"2025-01-06",26,38509,39728,35020,3871,6606,2065,18720,0,12,3363,1500,992,0,-105,-495,1019,1397,0,672,-7
"2025-01-06",27,38642,39741,35145,3871,6606,2017,18720,0,11,3336,1501,992,0,-67,-402,1019,1397,0,672,-19
"2025-01-06",28,38309,39412,34750,3871,6606,1862,18720,0,13,3155,1501,992,1,-154,-336,1019,1397,0,672,20
"2025-01-06",29,38220,39373,34750,3830,6606,1617,18720,0,13,3360,1501,991,0,-251,-238,1000,1397,0,672,-51
"2025-01-06",30,38375,39587,34930,3789,6606,1202,18720,0,13,3310,1501,992,0,-293,-225,999,1397,0,672,-81
"2025-01-06",31,39120,40396,35623,3676,6606,630,18720,0,5,3116,1501,992,1,-368,-242,999,1397,0,672,-61
"2025-01-06",32,40088,41357,36567,3563,6606,118,18720,0,5,3103,1500,992,0,-390,-259,999,1397,0,672,-15
"2025-01-06",33,41071,42460,37471,3497,6606,0,18720,0,7,2885,1500,992,1,-450,-317,999,1397,0,672,-15
"2025-01-06",34,42136,43533,38438,3431,6606,0,18720,0,1,2864,1500,992,0,-409,-372,999,1397,0,673,-15
"2025-01-06",35,42615,44188,38895,3378,6606,0,18720,0,0,2712,1500,992,0,-450,-508,995,1397,0,673,-15
"2025-01-06",36,42549,44135,38850,3324,6606,0,18720,0,0,2759,1500,992,0,-450,-531,995,1397,0,673,-5
"2025-01-06",37,42317,43900,38679,3279,6606,0,18720,0,2,2861,1501,992,0,-450,-531,974,1398,0,673,0
"2025-01-06",38,41515,43084,38021,3234,6606,0,18720,0,4,2810,1500,991,0,-450,-515,973,1397,0,673,0
"2025-01-06",39,40749,42185,37331,3274,6606,0,18720,0,9,2860,1501,992,0,-417,-410,879,1397,0,673,0
"2025-01-06",40,39662,41133,36363,3313,6606,0,18720,0,9,2858,1500,991,0,-364,-498,875,1397,0,673,0
"2025-01-06",41,38117,39568,34859,3345,6606,0,18720,0,8,2873,1500,992,0,-312,-531,689,1397,0,673,0
"2025-01-06",42,36429,37742,33265,3376,6606,0,18720,0,10,3055,1501,992,0,-204,-499,682,1397,0,673,0
"2025-01-06",43,34638,35693,31557,3312,6606,0,18720,0,11,3381,1501,992,0,-57,-387,734,1397,0,673,0
"2025-01-06",44,32690,33627,29757,3247,6606,0,18720,0,17,3505,1501,992,0,-84,-236,736,1397,0,673,0
"2025-01-06",45,30760,31567,28034,3156,6606,0,18720,0,11,3564,1501,992,0,-43,-153,847,1397,0,673,0
"2025-01-06",46,28904,29769,26384,3064,6606,0,18720,0,14,3502,1501,992,0,-33,-218,851,1397,0,673,0
"2025-01-06",47,27242,28413,24941,3097,6606,0,18720,0,147,3300,1501,992,0,-98,-326,995,1397,0,673,0
"2025-01-06",48,26186,27735,23965,3129,6606,0,18720,0,299,3351,1500,991,0,-215,-435,999,1397,0,673,0
"2025-01-07",1,26135,27607,23916,3147,6606,0,17194,0,298,3477,1501,991,1,-256,-318,999,1397,0,670,0
"2025-01-07",2,26668,28215,24387,3164,6606,0,17194,0,511,3748,1501,991,1,-256,-180,999,1397,0,672,0
"2025-01-07",3,26512,27976,24304,3106,6606,0,17194,0,330,3740,1501,991,0,-256,-257,999,1397,0,673,-21
"2025-01-07",4,25902,27704,23747,3048,6606,0,17194,0,543,3760,1501,991,1,-256,-403,999,1397,0,673,0
"2025-01-07",5,25730,27309,23676,2981,6606,0,17194,0,325,3548,1501,991,0,-255,-399,999,1397,0,673,0
"2025-01-07",6,25312,27223,23284,2914,6606,0,17194,0,561,3722,1501,991,1,-251,-499,999,1397,0,673,0
"2025-01-07",7,25358,27091,23318,2876,6606,0,17194,0,353,3749,1501,991,0,-250,-530,999,1397,0,673,0
"2025-01-07",8,25331,27618,23333,2838,6606,0,17194,0,891,3964,1501,991,1,-252,-530,999,1397,0,673,-14
"2025-01-07",9,25410,27694,23442,2773,6606,0,17194,0,898,3875,1500,991,0,-256,-530,999,1397,0,673,0
"2025-01-07",10,25418,27695,23342,2707,6606,0,17194,0,890,3826,1500,991,0,-256,-531,999,1397,0,673,0
"2025-01-07",11,26300,28572,24142,2712,6606,0,17194,0,886,3746,1501,991,0,-256,-530,999,1397,0,673,0
"2025-01-07",12,27025,29258,24812,2716,6606,0,17194,0,804,3847,1501,991,1,-314,-515,999,1398,0,673,0
"2025-01-07",13,29256,30998,26904,2660,6606,0,17194,0,380,3786,1501,991,0,-347,-415,999,1397,0,673,0
"2025-01-07",14,32162,33859,29622,2603,6606,0,17194,0,171,3811,1500,991,0,-433,-493,999,1397,0,673,0
"2025-01-07",15,35440,36934,32551,2558,6606,0,17194,0,10,3972,1500,991,0,-451,-433,999,1397,0,673,0
"2025-01-07",16,37597,39174,34548,2512,6606,0,17194,0,8,4092,1500,991,0,-450,-519,999,1397,0,673,0
"2025-01-07",17,38699,40292,35618,2576,6606,5,17194,0,12,3983,1500,992,0,-450,-531,999,1397,0,673,0
"2025-01-07",18,39099,40691,35946,2639,6606,282,17194,0,10,4083,1500,992,0,-451,-531,999,1397,0,673,0
"2025-01-07",19,40002,41605,36750,2585,6606,1188,17194,0,7,4150,1500,991,0,-450,-531,1018,1397,0,673,-15
"2025-01-07",20,39865,41592,36503,2530,6606,1987,17194,0,6,4080,1501,991,0,-451,-531,1019,1397,0,673,-139
"2025-01-07",21,39418,41300,36171,2519,6606,3052,17194,0,12,3892,1501,992,0,-450,-531,1020,1397,0,673,-289
"2025-01-07",22,38695,40721,35511,2507,6606,4078,17194,0,8,3811,1500,991,0,-450,-531,1019,1397,0,673,-437
"2025-01-07",23,38593,40693,35371,2600,6606,4553,17194,2,7,3825,1501,992,1,-450,-531,1019,1397,0,673,-514
"2025-01-07",24,38375,40476,35108,2693,6606,4709,17194,2,8,3835,1501,992,0,-450,-531,1019,1397,0,673,-514
"2025-01-07",25,38358,40461,35094,2786,6606,4933,17194,0,8,3781,1501,992,0,-450,-531,1019,1397,0,673,-514
"2025-01-07",26,38280,40382,35016,2878,6606,4799,17194,0,8,3654,1501,992,0,-450,-531,1019,1398,0,673,-513
"2025-01-07",27,38632,40734,35352,2876,6606,4194,17194,0,8,3607,1501,991,0,-450,-531,1019,1397,0,673,-513
"2025-01-07",28,38494,40597,35304,2874,6606,3370,17194,0,8,3530,1501,991,0,-450,-531,1019,1397,0,673,-514
"2025-01-07",29,38521,40628,35400,2802,6606,2607,17194,0,11,3536,1501,992,0,-451,-531,1000,1397,0,673,-514
"2025-01-07",30,38823,40931,35692,2730,6606,1898,17194,0,12,3349,1501,992,0,-451,-531,999,1397,0,673,-514
"2025-01-07",31,39877,41980,36736,2779,6606,905,17194,0,8,3245,1500,992,0,-450,-531,999,1397,0,673,-514
"2025-01-07",32,40794,42897,37695,2828,6606,229,17194,0,8,3245,1500,992,0,-450,-531,999,1397,0,673,-514
"2025-01-07",33,42027,44137,38773,2817,6606,1,17194,0,15,3222,1500,992,0,-450,-531,999,1397,0,673,-514
"2025-01-07",34,43317,45428,39938,2805,6606,0,17194,0,16,3339,1500,992,1,-450,-531,999,1397,0,673,-514
"2025-01-07",35,44559,46661,40976,2867,6606,0,17194,0,7,3359,1500,991,0,-450,-531,999,1397,0,673,-514
"2025-01-07",36,44730,46836,41182,2929,6606,0,17194,0,11,3545,1500,992,1,-450,-531,1000,1398,0,673,-514
"2025-01-07",37,44067,46173,40618,2940,6606,0,17194,0,11,3724,1500,992,0,-450,-531,999,1398,0,673,-514
"2025-01-07",38,43685,45786,40302,2951,6606,0,17194,0,7,3541,1499,991,0,-450,-531,999,1397,0,673,-513
"2025-01-07",39,42803,44845,39542,2863,6606,0,17194,0,12,3734,1500,992,0,-450,-531,914,1397,0,673,-449
"2025-01-07",40,41656,43544,38470,2775,6606,0,17194,0,7,3726,1500,992,0,-450,-531,910,1397,0,673,-300
"2025-01-07",41,40457,42201,37339,2854,6606,0,17194,0,12,3837,1499,992,0,-450,-531,996,1397,0,673,-151
"2025-01-07",42,38699,40309,35734,2932,6606,0,17194,0,9,3850,1500,991,0,-450,-531,999,1397,0,673,-20
"2025-01-07",43,36978,38570,34215,2878,6606,0,17194,0,11,3866,1500,991,0,-450,-531,999,1397,0,673,0
"2025-01-07",44,34894,36486,32274,2823,6606,0,17194,0,11,3950,1500,991,0,-450,-531,999,1397,0,673,0
"2025-01-07",45,32968,34560,30440,2793,6606,0,17194,0,11,4030,1500,991,0,-450,-531,1000,1398,0,673,0
"2025-01-07",46,31126,32718,28801,2762,6606,0,17194,0,11,3836,1500,989,0,-450,-531,999,1397,0,673,0
"2025-01-07",47,29570,31702,27408,2762,6606,0,17194,0,551,3687,1461,892,0,-450,-531,999,1397,0,673,0
"2025-01-07",48,28602,31081,26517,2762,6606,0,17194,0,898,3684,1458,882,0,-450,-531,1000,1398,0,673,0
"2025-01-08",1,28547,30985,26460,2692,6606,0,17194,0,895,3647,1396,817,0,-412,-531,999,1397,0,673,0
"2025-01-08",2,28849,31265,26773,2622,6606,0,17194,0,885,3731,1391,812,0,-400,-531,999,1397,0,673,0
"2025-01-08",3,28616,31044,26552,2549,6606,0,17194,0,896,3649,1398,846,0,-400,-531,999,1397,0,673,-1
"2025-01-08",4,28231,30672,26165,2475,6606,0,17194,0,882,3684,1399,848,0,-400,-531,999,1397,0,673,-28
"2025-01-08",5,27911,30325,25841,2400,6606,0,17194,0,883,3526,1293,765,0,-400,-531,999,1397,0,673,0
"2025-01-08",6,27302,29703,25252,2324,6606,0,17194,0,870,3466,1285,760,0,-400,-531,999,1397,0,673,0
"2025-01-08",7,27159,29565,25131,2233,6606,0,17194,0,875,3249,1485,936,0,-400,-531,999,1397,0,673,0
"2025-01-08",8,26842,29245,24802,2141,6606,0,17194,0,872,3205,1499,948,0,-400,-531,1000,1398,0,673,0
"2025-01-08",9,26574,28966,24568,2112,6606,0,17194,0,861,3000,1277,649,1,-400,-531,999,1397,0,673,0
"2025-01-08",10,26590,28977,24354,2082,6606,0,17194,0,856,2722,1261,622,1,-400,-531,999,1397,0,673,0
"2025-01-08",11,27150,29283,24853,1929,6606,0,17194,0,614,2635,1208,657,0,-400,-519,999,1397,0,673,0
"2025-01-08",12,28395,30052,25974,1775,6606,0,17194,0,99,2440,1175,656,0,-438,-520,999,1397,0,673,0
"2025-01-08",13,31202,32692,28564,1637,6606,0,17194,0,18,2391,57,382,0,-450,-422,541,1397,0,673,0
"2025-01-08",14,34039,35667,31195,1499,6606,0,17194,0,18,2173,-54,359,0,-450,-506,507,1397,0,673,0
"2025-01-08",15,37530,39109,34323,1435,6606,0,17194,0,10,2337,740,518,0,-450,-519,123,1397,0,673,0
"2025-01-08",16,39701,41289,36410,1370,6606,0,17194,0,8,2265,834,540,0,-450,-530,96,1397,0,673,0
"2025-01-08",17,41247,42836,37797,1308,6606,4,17194,0,8,1935,1450,952,0,-450,-531,502,1397,0,673,0
"2025-01-08",18,41910,43500,38140,1245,6606,132,17194,0,9,1571,1503,991,0,-450,-531,533,1397,0,673,0
"2025-01-08",19,42895,44490,38909,1164,6606,422,17194,0,13,1737,1502,991,0,-451,-531,803,1397,0,673,0
"2025-01-08",20,42870,44459,38921,1083,6606,760,17194,0,6,1612,1502,991,1,-452,-531,822,1397,0,673,0
"2025-01-08",21,42930,44518,38989,1040,6606,1025,17194,0,6,1439,1501,991,1,-451,-531,969,1397,0,673,0
"2025-01-08",22,42922,44512,38950,996,6606,1241,17194,0,6,1610,1501,991,0,-452,-531,979,1397,0,673,-1
"2025-01-08",23,43008,44601,39089,951,6606,1319,17194,0,1,1497,1501,991,0,-452,-531,998,1397,0,673,-9
"2025-01-08",24,43062,44658,39145,905,6606,1401,17194,0,3,1560,1501,991,1,-452,-531,999,1397,0,673,-10
"2025-01-08",25,43279,44875,39402,836,6606,1393,17194,0,3,1986,1502,991,0,-452,-531,1018,1398,0,673,-10
"2025-01-08",26,43194,44781,39258,767,6606,1295,17194,0,0,2032,1502,991,0,-451,-526,1019,1397,0,673,-10
"2025-01-08",27,43129,44613,39208,756,6606,1166,17194,0,0,2114,1502,991,0,-452,-423,1019,1398,0,673,-1
"2025-01-08",28,42623,44138,38856,744,6606,983,17194,0,0,2033,1502,991,1,-451,-389,1019,1397,0,673,0
"2025-01-08",29,42830,44332,39137,753,6606,585,17194,0,0,2265,1501,991,0,-397,-375,1001,1397,0,673,9
"2025-01-08",30,42579,43994,38948,762,6606,286,17194,0,0,2166,1501,991,0,-292,-393,999,1397,0,664,9
"2025-01-08",31,42193,43651,38496,788,6606,82,17194,0,4,2112,1501,991,0,-281,-443,999,1397,0,358,1
"2025-01-08",32,43216,44468,39464,813,6606,5,17194,0,0,2138,1501,991,1,-221,-301,999,1397,0,709,0
"2025-01-08",33,44449,45480,40516,815,6606,0,17194,0,0,2080,1501,991,1,-151,-150,999,1397,0,876,0
"2025-01-08",34,45405,46443,41384,816,6606,0,17194,0,0,2077,1501,991,1,-170,-138,999,1397,0,899,0
"2025-01-08",35,45769,46883,41614,850,6606,0,17194,0,0,1581,1500,991,1,-240,-144,999,1397,0,1349,0
"2025-01-08",36,45823,46937,41620,884,6606,0,17194,0,0,1762,1501,991,1,-240,-144,999,1397,0,1391,0
"2025-01-08",37,45472,46485,41389,879,6606,0,17194,0,0,2047,1501,991,1,-184,-99,999,1398,0,1392,0
"2025-01-08",38,44645,45623,40585,874,6606,0,17194,0,0,1771,1501,991,1,-150,-98,999,1397,0,1383,0
"2025-01-08",39,43732,44872,39791,900,6606,0,17194,0,0,1708,1501,991,0,-199,-211,999,1397,0,758,0
"2025-01-08",40,42368,43662,38542,926,6606,0,17194,0,0,1050,1501,991,1,-205,-359,999,1397,0,697,0
"2025-01-08",41,41561,43003,37764,888,6606,0,17194,0,0,778,1501,991,0,-345,-429,999,1397,0,697,0
"2025-01-08",42,40250,41744,36469,850,6606,0,17194,0,9,810,1501,992,1,-447,-437,1000,1398,0,697,-1
"2025-01-08",43,38840,40403,35233,832,6606,0,17194,0,7,939,1501,991,1,-450,-486,999,1397,0,697,-20
"2025-01-08",44,36940,38413,33472,814,6606,0,17194,0,17,716,1501,992,1,-444,-412,999,1397,0,697,0
"2025-01-08",45,35005,36521,31703,816,6606,0,17194,0,17,443,1501,992,1,-450,-449,999,1398,0,697,0
"2025-01-08",46,33394,34941,30180,818,6606,0,17194,0,50,927,1502,992,1,-450,-447,1000,1398,0,697,0
"2025-01-08",47,31366,33258,28298,811,6606,0,17194,0,456,1554,1501,991,0,-450,-384,999,1397,0,697,-2
"2025-01-08",48,30013,32060,27075,804,6606,0,17194,0,657,1720,1501,991,0,-402,-356,999,1397,0,697,-32
"2025-01-09",1,29776,32070,26928,849,6606,0,17194,0,774,1853,1501,991,0,-440,-480,999,1398,0,697,0
"2025-01-09",2,30361,32509,27520,894,6606,0,17194,0,773,2182,1501,992,0,-366,-409,999,1397,0,697,0
"2025-01-09",3,30155,32598,27337,933,6606,0,17194,0,940,2207,1501,992,1,-401,-502,999,1397,0,697,0
"2025-01-09",4,30112,32489,27261,972,6606,0,17194,0,845,2213,1501,991,1,-401,-531,999,1397,0,697,0
"2025-01-09",5,29707,32180,26920,1033,6606,0,17194,0,941,2140,1501,991,0,-401,-531,999,1398,0,697,0
"2025-01-09",6,29337,31806,26515,1094,6606,0,17194,0,937,2217,1501,991,1,-401,-531,999,1397,0,696,0
"2025-01-09",7,28783,31252,25988,1204,6606,0,17194,0,937,2256,1502,992,1,-401,-531,999,1398,0,697,0
"2025-01-09",8,28397,30854,25651,1313,6606,0,17194,0,925,2184,1501,991,0,-401,-531,999,1397,0,683,0
"2025-01-09",9,28043,30689,25359,1354,6606,0,17194,0,930,2247,1501,991,1,-401,-531,941,1397,0,-184,0
"2025-01-09",10,27982,30678,25284,1394,6606,0,17194,0,923,2193,1501,991,1,-401,-499,937,1380,0,-273,0
"2025-01-09",11,28445,31371,25751,1482,6606,0,17194,0,914,2246,1502,991,0,-396,-358,554,1111,0,-658,0
"2025-01-09",12,29317,32102,26515,1569,6606,0,17194,0,873,2382,1503,991,1,-400,-217,525,1048,0,-695,0
"2025-01-09",13,31799,34464,28893,1544,6606,0,17194,0,902,2406,1504,991,0,-366,-102,128,677,0,-695,0
"2025-01-09",14,34662,37374,31590,1518,6606,0,17194,0,809,2431,1504,992,0,-399,-216,99,610,0,-688,0
"2025-01-09",15,38035,39786,34688,1538,6606,0,17194,0,146,2727,1504,992,0,-439,-367,175,428,0,-199,0
"2025-01-09",16,40025,41743,36510,1557,6606,0,17194,0,12,2979,1503,992,0,-450,-505,181,424,0,-151,0
"2025-01-09",17,40990,42594,37416,1624,6606,10,17194,0,12,2917,1502,992,1,-451,-531,382,796,0,-10,0
"2025-01-09",18,41530,43124,37851,1691,6606,354,17194,0,12,3016,1501,991,0,-451,-531,397,867,0,0,0
"2025-01-09",19,41705,43302,37917,1597,6606,1530,17194,0,15,2810,1502,992,0,-451,-531,299,1123,0,0,0
"2025-01-09",20,41817,43411,38010,1503,6606,2853,17194,0,12,2701,1502,991,1,-451,-531,291,1138,0,8,0
"2025-01-09",21,41574,43170,37749,1517,6606,3820,17194,0,14,2819,1501,991,1,-451,-531,459,769,0,412,0
"2025-01-09",22,40640,42231,36868,1530,6606,4754,17194,0,9,2483,1502,991,1,-451,-531,471,690,0,446,0
"2025-01-09",23,39676,41268,35982,1599,6606,5542,17194,0,10,2501,1503,992,1,-451,-531,348,319,0,333,0
"2025-01-09",24,38826,40417,35112,1668,6606,5735,17194,0,9,2152,1503,991,1,-451,-531,339,258,0,313,0
"2025-01-09",25,38682,40568,34942,1742,6606,5696,17194,0,9,2159,1503,992,1,-451,-531,237,163,0,-295,0
"2025-01-09",26,38856,40798,35089,1816,6606,5779,17194,0,9,2006,1503,992,1,-451,-531,229,141,0,-351,0
"2025-01-09",27,39088,40911,35379,1852,6606,5375,17194,0,8,2167,1503,992,1,-451,-531,258,15,0,-233,0
"2025-01-09",28,39392,41208,35699,1887,6606,4620,17194,0,9,2311,1502,992,1,-451,-531,260,4,0,-225,0
"2025-01-09",29,39739,41823,36043,1986,6606,3651,17194,0,10,2366,1503,992,0,-451,-531,159,131,0,-492,0
"2025-01-09",30,40486,42595,36756,2084,6606,2573,17194,0,9,2841,1503,992,0,-451,-531,153,172,0,-518,0
"2025-01-09",31,41590,43723,37863,2149,6606,1262,17194,0,9,2732,1501,992,1,-451,-531,697,543,0,-541,-1
"2025-01-09",32,42818,44968,39044,2214,6606,266,17194,0,8,2794,1500,992,0,-451,-531,738,622,0,-535,-25
"2025-01-09",33,44157,45755,40280,2218,6606,3,17194,0,14,2673,1454,992,0,-451,-531,411,993,0,-2,0
"2025-01-09",34,45436,47029,41428,2221,6606,0,17194,0,11,2804,1449,991,1,-451,-531,388,1067,0,57,0
"2025-01-09",35,45924,47517,41835,2217,6606,0,17194,0,11,2626,1170,949,1,-451,-531,670,1354,0,614,0
"2025-01-09",36,45881,47471,41811,2212,6606,0,17194,0,8,2204,1148,946,0,-451,-531,689,1397,0,668,0
"2025-01-09",37,45444,47034,41479,2079,6606,0,17194,0,8,2735,1118,971,1,-451,-531,157,1397,0,693,0
"2025-01-09",38,45367,46956,41295,1945,6606,0,17194,0,7,2901,1118,971,1,-451,-531,117,1397,0,693,0
"2025-01-09",39,44973,46560,40976,1859,6606,0,17194,0,5,2653,1411,842,0,-451,-531,571,1397,0,509,0
"2025-01-09",40,44208,45798,40108,1773,6606,0,17194,0,8,2461,1435,829,0,-451,-531,605,1397,0,492,0
"2025-01-09",41,42930,44520,39079,1683,6606,0,17194,0,9,2422,1210,757,0,-451,-530,530,1397,0,566,0
"2025-01-09",42,41162,42753,37457,1593,6606,0,17194,0,9,2399,1195,752,1,-451,-531,525,1397,0,574,0
"2025-01-09",43,39605,41196,36055,1532,6606,0,17194,0,9,2201,1463,918,1,-451,-531,646,1398,0,591,0
"2025-01-09",44,37202,38854,33885,1471,6606,0,17194,0,70,1911,1484,933,1,-451,-531,655,1397,0,594,0
"2025-01-09",45,35010,36766,31865,1389,6606,0,17194,0,255,1849,1404,965,0,-451,-450,560,1397,0,685,0
"2025-01-09",46,33391,35455,30427,1307,6606,0,17194,0,705,1962,1397,966,1,-451,-308,553,1398,0,697,0
"2025-01-09",47,31555,33798,28603,1276,6606,0,17194,0,903,1833,1445,792,1,-451,-289,967,1397,0,673,0
"2025-01-09",48,30485,32772,27565,1245,6606,0,17194,0,900,1757,1448,780,1,-451,-336,997,1397,0,671,0
"2025-01-10",1,30322,32721,27406,1251,6606,0,17194,0,894,1818,1497,973,0,-451,-454,999,1397,0,693,0
"2025-01-10",2,30807,33111,27994,1256,6606,0,17194,0,895,1780,1497,991,0,-437,-372,999,1397,0,696,0
"2025-01-10",3,30682,32934,27862,1236,6606,0,17194,0,899,1873,1159,966,0,-450,-301,898,1397,0,696,-2
"2025-01-10",4,30044,32325,27269,1216,6606,0,17194,0,891,1690,1133,964,0,-450,-302,890,1398,0,696,-38
"2025-01-10",5,29725,31965,26968,1173,6606,0,17194,0,888,1459,1472,989,1,-450,-302,992,1397,0,696,0
"2025-01-10",6,29407,31601,26595,1129,6606,0,17194,0,886,1164,1501,990,0,-429,-279,999,1397,0,696,0
"2025-01-10",7,28912,31014,26172,1091,6606,0,17194,0,875,1370,1402,954,1,-400,-227,941,1398,0,696,0
"2025-01-10",8,28363,30386,25717,1052,6606,0,17194,0,867,1187,1394,950,0,-379,-176,936,1397,0,696,-1
"2025-01-10",9,28025,29999,25467,1010,6606,0,17194,0,862,1182,1397,914,0,-350,-144,902,1397,0,696,-18
"2025-01-10",10,28072,30045,25449,967,6606,0,17194,0,869,1034,1386,900,1,-360,-144,897,1397,0,692,0
"2025-01-10",11,28444,30356,25753,936,6606,0,17194,0,857,1299,552,201,0,-311,-144,324,1397,0,405,0
"2025-01-10",12,29656,31364,26775,904,6606,0,17194,0,859,1346,474,136,0,-166,-83,280,1397,0,380,0
